LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
7.3330474,45.120683,31,VIA PAPA GIOVANNI XXIII,,CAPRIE,,,,092A404C-9E69-2A08-E054-0003BA0F36E6,bdc86381562ccfc0
7.1152306,44.9367173,2,VIA LUIGI FACTA,,PERRERO,,,,092A404C-9C7A-2A08-E054-0003BA0F36E6,870d28357bc35e1a
7.8237412,44.938959,4,VIA del BORDUAGLIO,,MAROCCHI,,,,092A404C-963F-2A08-E054-0003BA0F36E6,9626c3c0c2d4d8a1
7.4256079,45.1086202,20,BORGATA GRANGE,,MILANERE,,,,092A4082-8FA1-2A08-E054-0003BA0F36E6,2bb08ab92b925506
7.3926759,45.1273846,3,BORGATA SOFFIETTI BOLLE',,ALMESE,,,,092A4082-8FE7-2A08-E054-0003BA0F36E6,e9c42fa5ddac012a
7.9919714,44.794747,23,VIA MOMBIRONE,,CANALE,,,,092A4049-D41D-2A08-E054-0003BA0F36E6,28b4702b1b564222
8.1725495,44.7841352,5,STRADA SERRA,,COSTIGLIOLE D'ASTI,,,,092A4049-D80A-2A08-E054-0003BA0F36E6,d0649141884eefb9
8.0659906,44.6618357,58,FRAZIONE COMO,,ALBA,,,,092A4044-8409-2A08-E054-0003BA0F36E6,21ff7666ebd32193
7.8985785,45.3385938,2,VIA PIETRA BIANCA,,CANDIA CANAVESE,,,,1CA10FFA-513D-1D4B-E054-0003BA0F36E6,0dd60b4000b4f45e
7.8535942,45.2300566,31,VIA FILIPPO VISETTI,,MONTANARO,,,,092A404D-A011-2A08-E054-0003BA0F36E6,d1e4807d02581be6
7.8564713,45.2367377,13,VIA SIBILLA ALERAMO,,MONTANARO,,,,092A404D-6691-2A08-E054-0003BA0F36E6,39e9e03b2a623402
7.6000572,44.9589722,2,VIA ROMA,,CANDIOLO,,,,092A404C-E3E2-2A08-E054-0003BA0F36E6,31a531a1fa794107
7.537031,44.9301454,28,VIA FAUNASCO,,NONE,,,,092A404C-5931-2A08-E054-0003BA0F36E6,a87776fec81de0ea
7.8187608,45.269772,150,VIA PALESTRO,,FOGLIZZO,,,,092A407A-BEDE-2A08-E054-0003BA0F36E6,42595816b792dd4c
8.148611,45.990686,5,VIA VITTORIO EMANUELE III,,PONTEGRANDE,,,,092A4075-99E5-2A08-E054-0003BA0F36E6,83824616be8c28d5
8.556736,45.9562311,21,VIA MOTTE,,VIGNONE,,,,092A4079-4667-2A08-E054-0003BA0F36E6,6f190e0afbf19a44
7.4980279,44.8619839,39,VIA XX SETTEMBRE,,CERCENASCO,,,,092A404C-47E3-2A08-E054-0003BA0F36E6,5893c47770f05f67
7.4294091,44.9132052,153,VIA UMBERTO I,,PISCINA,,,,092A404C-44B9-2A08-E054-0003BA0F36E6,7a4cc8b08769d7e2
7.0534286,45.0338149,23,VIA RE UMBERTO I,,FENESTRELLE,,,,092A404C-423E-2A08-E054-0003BA0F36E6,5ca900eabe98da35
7.2299771,44.9403138,2,VIA PINEROLO,,DUBBIONE,,,,092A404C-3B36-2A08-E054-0003BA0F36E6,0ebe02a1f0053712
7.1130119,45.1186131,13,VIA ROMA,,MATTIE,,,,092A404D-1CA4-2A08-E054-0003BA0F36E6,8a095f15edc8124f
7.7125672,45.1881321,5,VIA DON GIACOMO OLIVERO,,LEINI',,,,E088C38E-6418-447F-E044-0003BA0F36E6,e29cb885e41f5c3a
7.7761303,44.9741516,15,VIA MARTIRI DELLA LIBERTA',,CAMBIANO,,,,092A404B-5586-2A08-E054-0003BA0F36E6,40c21fcd65b16bf3
7.561373,44.9028049,43,VIA TORINO,,CASTAGNOLE PIEMONTE,,,,092A404B-4C30-2A08-E054-0003BA0F36E6,8f805b3ca0602d59
7.8437623,44.9187559,35,VIA XX SETTEMBRE,,POIRINO,,,,092A404B-4721-2A08-E054-0003BA0F36E6,3f4fcadd55c81c34
7.5213038,45.0957128,1,VIA MODENA,,VECCHIO,,,,092A404B-33E9-2A08-E054-0003BA0F36E6,d59db179369194f3
7.5302647,45.0901349,14,VIA PIEMONTE,,TALLE,,,,092A404B-2EDA-2A08-E054-0003BA0F36E6,454be985bf1fc2c0
7.066556,45.1191051,7,VIA SUFFIS,,MEANA DI SUSA,,,,092A404B-2C46-2A08-E054-0003BA0F36E6,99ce10c15258ddf4
7.8509158,45.2368124,15,VIA CASTELFIDARDO,,MONTANARO,,,,092A404C-B408-2A08-E054-0003BA0F36E6,4e3579cb66b6e175
8.1149975,46.0604713,7,VIA COLONASCA,,ANTRONA SCHIERANCO,,,,092A4075-3F8B-2A08-E054-0003BA0F36E6,b14f4795f41529b9
7.7440281,45.3483089,1,VIA CAVOUR,,OZEGNA,,,,092A404B-2174-2A08-E054-0003BA0F36E6,5db0dfd04f192c0d
8.0164871,45.1472619,1,VIA COCCONATO,,BORGO SAN ROCCO,,,,092A404B-064E-2A08-E054-0003BA0F36E6,2f045c971fe95531
7.0565712,45.1244536,17,VIA CANTALUPO,,MEANA DI SUSA,,,,092A404B-00A9-2A08-E054-0003BA0F36E6,1accfa0440d39636
8.618547,44.6266539,58,STRADA REBBA,,OVADA,,,,092A4099-91E7-2A08-E054-0003BA0F36E6,ebece80b1022e284
7.1568088,45.1381603,35,STRADA TORINO,,BUSSOLENO,,,,092A404C-F990-2A08-E054-0003BA0F36E6,386b4451baa6f27c
8.644327,44.6392776,1,PIAZZA CAPPUCCINI,,OVADA,,,,092A409A-103B-2A08-E054-0003BA0F36E6,76239f0b3357609a
7.640313,44.9983876,1,VIA EXILLES,,NICHELINO,,,,092A404B-849D-2A08-E054-0003BA0F36E6,87ccde555ba11aa2
7.5375995,45.2614722,43,VIA CIRCONVALLAZIONE,,CENTRO,,,,092A404B-E28A-2A08-E054-0003BA0F36E6,54d6bbd5687d502f
7.7982356,45.4343103,52,VIA GIUSEPPE GIACOSA,,COLLERETTO GIACOSA,,,,238B44A7-B691-608B-E054-0003BA0F36E6,63ebb68478f2bbc0
7.5191212,45.3227952,3,CASE MERLA,,CORIO,,,,092A404D-9495-2A08-E054-0003BA0F36E6,506818951ed95803
7.8352713,44.9994219,2,VIA ANGELO BROFFERIO,,CHIERI,,,,092A4056-4A81-2A08-E054-0003BA0F36E6,f3370870633040b5
7.855796,45.2303353,48,VIA GIUSEPPE GARIBALDI,,MONTANARO,,,,092A404B-9410-2A08-E054-0003BA0F36E6,dcba39f93e50c52b
7.6207649,45.059321,2,VIA GIUSEPPE CASSINELLI,,GRUGLIASCO,,,,092A408B-0A46-2A08-E054-0003BA0F36E6,507848a23e29f0bb
8.1902244,44.8902221,7,PIAZZA PIETRO NENNI,,ASTI,,,,092A4056-E5CC-2A08-E054-0003BA0F36E6,bb40b35d3a6d286b
7.5204866,45.2730843,56,VIA TORINO,,BALANGERO,,,,092A404A-C0EE-2A08-E054-0003BA0F36E6,433e895db2abae75
7.0866584,45.1264741,22,BORGATA RODETTI,,MEANA DI SUSA,,,,092A404A-BF59-2A08-E054-0003BA0F36E6,df6070b69a5c692c
7.3800284,44.9853009,13,VIA DON FELICE POZZO,,CUMIANA,,,,092A404C-6C28-2A08-E054-0003BA0F36E6,5940b4e8a818910e
8.7972311,44.7650548,34,VIA ALESSANDRO MANZONI,,NOVI LIGURE,,,,092A408A-ECE6-2A08-E054-0003BA0F36E6,1ee733725b4599a6
8.8012983,44.7644093,11,VIA ZARA,,NOVI LIGURE,,,,092A408A-EC69-2A08-E054-0003BA0F36E6,9e088236a984eb1f
8.4729701,44.6899429,74,VIA VALLERANA,,ACQUI TERME,,,,092A4099-CCAC-2A08-E054-0003BA0F36E6,6e89d1f9dff1d071
8.6005547,44.620034,39,VIA RE UMBERTO I,,MOLARE,,,,092A409A-B49B-2A08-E054-0003BA0F36E6,229349950fe1b8ef
7.762014,45.3302774,2,STRADA FELETTO AGLIE',,CICONIO,,,,092A404E-1B3B-2A08-E054-0003BA0F36E6,9986dd608f097fcf
6.9282215,45.0974912,10,VICOLO SANT'ANTONIO,,EXILLES,,,,092A404E-11EA-2A08-E054-0003BA0F36E6,55d54d736a88f72e
7.3938566,44.8039964,9,VIA SAN MICHELE,,CAVOUR,,,,092A404D-EE7C-2A08-E054-0003BA0F36E6,8b215318e8c47bab
7.7806583,44.9677141,28,VIA LAME,,CAMBIANO,,,,092A404B-78E5-2A08-E054-0003BA0F36E6,cad5209a88caca72
7.2385944,44.8095161,14,VIA INVERSEGNI,,LUSERNA SAN GIOVANNI,,,,092A404B-689B-2A08-E054-0003BA0F36E6,a163045935d13281
7.0522804,45.034448,6,VIA PUY E PEQUEREL,,FENESTRELLE,,,,092A404B-61BB-2A08-E054-0003BA0F36E6,af9deb2c5722efb9
7.3551729,44.8138117,15,VIA GERBIDI,,CAVOUR,,,,092A404B-3C36-2A08-E054-0003BA0F36E6,f12f1864f7c64af7
7.6812594,45.3303006,3,VIA GIACINTA BERTETTI,,FAVRIA,,,,092A408D-94AF-2A08-E054-0003BA0F36E6,b9cfeb206f93d104
7.655285,44.6426318,23,VIALE del SOLE,,SAVIGLIANO,,,,092A4056-5DD7-2A08-E054-0003BA0F36E6,f90489fb204d45e4
7.6090509,45.2288791,2,VIA COSTANTINO NIGRA,,CIRIE',,,,C16A5F18-75DD-6EC1-E044-0003BA0F36E6,9732fbb3c4aa89d2
7.6072679,45.2348434,15,VIA CLEMENTE MACARIO,,CIRIE',,,,C16A5F18-779F-6EC1-E044-0003BA0F36E6,59267db02013b7df
7.3936522,44.981339,122,VIA CHISOLA,,CUMIANA,,,,092A404B-4929-2A08-E054-0003BA0F36E6,97cf2ef1fb9a8e26
8.7881661,44.7551133,19,SALITA alla BRICCHETTA,,NOVI LIGURE,,,,092A408B-9FEC-2A08-E054-0003BA0F36E6,f736df2f57d7beb5
7.5345573,44.9325667,29,VIA SANTORRE DI SANTAROSA,,NONE,,,,092A404C-14A8-2A08-E054-0003BA0F36E6,aabdd6168eb838b8
7.5479547,44.9309284,18,VIA dei SALICI,,NONE,,,,092A404B-FCA2-2A08-E054-0003BA0F36E6,3fd04abf54fec941
7.7796883,45.4903533,11,PIAZZA RICARDI,,MEUGLIANO,,,,092A404D-1E5C-2A08-E054-0003BA0F36E6,e5b6fcd9b81d4b0d
7.3951347,45.0623273,42,VIA delle MADDALENE,,AVIGLIANA,,,,092A4078-8943-2A08-E054-0003BA0F36E6,f9796cbb72722f67
7.4007653,45.0798248,6,PIAZZA del POPOLO,,AVIGLIANA,,,,092A4078-8CDB-2A08-E054-0003BA0F36E6,ae8aab0d1e5d4326
7.4063038,45.1004083,18,VIA dei SUPPO,,AVIGLIANA,,,,092A4078-91E5-2A08-E054-0003BA0F36E6,961ceb7d89daf485
7.5963234,45.0725214,6,VIA MARIA MONTESSORI,,COLLEGNO,,,,092A4079-3AAF-2A08-E054-0003BA0F36E6,efe1e0088de2ce11
7.5312434,45.0096845,8,STRADA RIVALTA,,ORBASSANO,,,,092A4077-E029-2A08-E054-0003BA0F36E6,86e08b264ad0171e
7.5855351,45.071164,3,VIA PALERMO,,COLLEGNO,,,,092A4079-375D-2A08-E054-0003BA0F36E6,6606db98090688c0
7.9877736,45.1683495,9,VIA CESARE TESTORE,,LAURIANO,,,,092A4049-DA85-2A08-E054-0003BA0F36E6,efbdd65e35b191b3
7.8471605,44.9161077,14,VIA TERNAVASSO,,POIRINO,,,,092A404C-DAC8-2A08-E054-0003BA0F36E6,3b69e425cb33eaa7
7.4872262,44.9166415,55,VIA ROMA,,AIRASCA,,,,092A4080-4034-2A08-E054-0003BA0F36E6,7985e6b0f5140142
7.0660733,45.1185748,17,VIA DURANTE,,MEANA DI SUSA,,,,092A404C-8FE6-2A08-E054-0003BA0F36E6,00691eaaf73ffa35
7.3037074,45.1184505,40,VIA IV NOVEMBRE,,CONDOVE,,,,092A404C-6A11-2A08-E054-0003BA0F36E6,a6503659514bff2a
7.2628572,44.8174451,55,VIA ai VOLA,,LUSERNA SAN GIOVANNI,,,,092A404C-5152-2A08-E054-0003BA0F36E6,a8dbc8de7e2a6840
7.5020779,45.2725292,22,VIA dell' EREMO,,LANZO TORINESE,,,,092A404C-17DC-2A08-E054-0003BA0F36E6,99038cd0eef8675a
7.3035545,45.1144695,9,VIA MILITE IGNOTO,,CONDOVE,,,,092A404B-F059-2A08-E054-0003BA0F36E6,cfc563d04d75eef6
7.4770993,45.1048537,34,VIA ALMESE,,CASELETTE,,,,092A404B-F07C-2A08-E054-0003BA0F36E6,f5ad71c470b18829
7.67766,45.4193275,69,VIA ADOLFO GHELLA,,COLLERETTO CASTELNUOVO,,,,092A404B-EE56-2A08-E054-0003BA0F36E6,8808df71052f6f69
7.6424909,44.986585,78,VIA GUIDO GOZZANO,,NICHELINO,,,,092A4080-72E3-2A08-E054-0003BA0F36E6,55e40528108c28a4
7.0261304,45.121771,6,VIA SAN FRANCESCO,,GRAVERE,,,,092A404B-D849-2A08-E054-0003BA0F36E6,d64c490478ccabaf
6.8047329,45.0439449,59,VIA SAN SISTO,,SAVOULX,,,,092A404B-C68D-2A08-E054-0003BA0F36E6,17e2261513c16b97
7.8905308,45.1902113,1,VIA dell' ASILO,,CHIVASSO,,,,092A404B-B76F-2A08-E054-0003BA0F36E6,507ecab4055ae659
7.5754924,45.1341011,7,VIA ITALIA,,DRUENTO,,,,092A4076-EB0B-2A08-E054-0003BA0F36E6,5c2df76d3931a591
7.4601737,44.9806891,21,VIA PAPERIA,,PIOSSASCO,,,,092A4082-FD83-2A08-E054-0003BA0F36E6,e10e5e085ccaaf54
8.5593255,45.8655342,18,VIA alle MACHERE,,MAGOGNINO,,,,092A4078-19BD-2A08-E054-0003BA0F36E6,f38c2d84c21e5ca4
7.8726873,45.5244423,2,REGIONE TRAGNEY,,ANDRATE,,,,092A404B-A171-2A08-E054-0003BA0F36E6,09be51b81d3c744f
7.2771115,45.314706,41,FRAZIONE MARTASSINA,,ALA DI STURA,,,,092A404B-86FF-2A08-E054-0003BA0F36E6,2d48f2c6f8e5c33c
8.4314118,44.627577,30,LOCALITA' CALIOGNA,,MELAZZO,,,,092A409D-8BE4-2A08-E054-0003BA0F36E6,053f51d4d949ff20
7.6660123,44.6565404,8,VIA GATTINARA,,SAVIGLIANO,,,,092A4056-78C1-2A08-E054-0003BA0F36E6,c2719e8398fdccac
6.6977876,45.0823013,5,VICOLO del CASTELLO,,BARDONECCHIA,,,,092A409F-049C-2A08-E054-0003BA0F36E6,1f9b3424e3a22566
7.345557,45.0397677,18,VIA PINEROLO,,GIAVENO,,,,092A407F-E9D1-2A08-E054-0003BA0F36E6,0ed19e79be178d6e
7.3414379,45.0510053,111,VIA COSTE,,GIAVENO,,,,092A407F-E9E5-2A08-E054-0003BA0F36E6,5c308ce4c065c1cc
7.3936309,45.1174016,24,VIA ROMA,,ALMESE,,,,092A4082-95BE-2A08-E054-0003BA0F36E6,8fef027991afed4b
7.6607222,45.0154804,49,VIA SESTRIERE,,MONCALIERI,,,,CE98E548-6091-229F-E044-0003BA0F36E6,d3a4e72354d12fab
7.7362623,45.0044364,40,STRADA GORREE,,MONCALIERI,,,,092A4075-353B-2A08-E054-0003BA0F36E6,b18fc3679e94f2e5
7.7039868,44.9997132,35,STRADA REVIGLIASCO,,MONCALIERI,,,,CE98E548-6721-229F-E044-0003BA0F36E6,f0f9afec05d1dbb1
7.6991413,45.0196289,70,STRADA GIORGIO DE VALLE,,MONCALIERI,,,,092A4075-364E-2A08-E054-0003BA0F36E6,485ffa9be8e9b934
7.7336743,44.9836943,12,STRADA RIGOLFO,,MONCALIERI,,,,092A4075-3A59-2A08-E054-0003BA0F36E6,e21861f47ae14e93
8.0485417,45.3486774,33,VIA ALESSANDRO MANZONI,,BORGO D'ALE,,,,092A407D-7214-2A08-E054-0003BA0F36E6,abb4006ceeb26a80
8.7020299,45.4701505,2,VIA RAVIZZA,,GALLIATE,,,,0ACFA5F1-B829-4B2E-E054-0003BA0F36E6,5f3cc24cf8d8a5e9
8.4454601,45.1277363,32,VIA DON GIOVANNI MINZONI,,CASALE MONFERRATO,,,,F840954A-3BB8-49D1-E044-0003BA0F36E6,bf1216ccbfd51e4e
8.0351098,44.7022428,4,VIA FERDINANDO BOSIO,,ALBA,,,,092A4044-740F-2A08-E054-0003BA0F36E6,ba5d8ab8b74b97d7
8.5722925,44.8447968,112,SPALTO MONTEBELLO,,CASTELLAZZO BORMIDA,,,,DF1B872B-B1BC-7325-E044-0003BA0F36E6,7f69689d5e1e59e9
8.173906,45.3669086,7,VIA GUGLIELMO OBERDAN,,SANTHIA',,,,092A407D-90AA-2A08-E054-0003BA0F36E6,7f783c158272e655
7.7220582,45.1944633,139,VIA LORENZO PERINO,,LEINI',,,,092A4081-837C-2A08-E054-0003BA0F36E6,f69f710af26e602b
7.6386568,45.1775891,30,VIALE ALCIDE BONA,,CASELLE TORINESE,,,,092A404D-8DF6-2A08-E054-0003BA0F36E6,67d44795866e26f7
8.0280523,44.7091148,4,CORSO CANALE,,MUSSOTTO,,,,092A4082-4415-2A08-E054-0003BA0F36E6,3b27704d59bd479d
7.6970413,45.4016106,124,STRADA FILIA,,CASTELLAMONTE,,,,092A4081-3656-2A08-E054-0003BA0F36E6,5a38cb780d953d21
8.0909692,44.902159,,VIA GUGLIELMO MARCONI,,BALDICHIERI D'ASTI,,,,0965A4CE-C4BE-5214-E054-0003BA0F36E6,fa0fd22a8d9707d9
7.2377518,45.1231812,10,VIA MARIO TACCA,,BORGONE SUSA,,,,092A404D-C72B-2A08-E054-0003BA0F36E6,47b93ff8557b1482
8.3893145,45.3592486,6,VIA ALDO MORO,,CARESANABLOT,,,,092A409D-83C9-2A08-E054-0003BA0F36E6,06def82422941b16
8.364788,44.6281667,17,VIA CAVOUR,,PONTI,,,,092A409D-8491-2A08-E054-0003BA0F36E6,ce15ffca70ae7ac9
7.4960171,45.2243137,11,VICOLO BARTUME',,VALLO TORINESE,,,,1AE62A2C-C2E1-265C-E054-0003BA0F36E6,646b33abb60833d2
7.6317087,44.5930991,37,STRADA COLLARELLE,,LEVALDIGI,,,,092A4046-E02D-2A08-E054-0003BA0F36E6,d292ac40a12ef6f3
7.6853823,44.6410467,13,STRADA CANAVERE,,SAVIGLIANO,,,,092A4046-DD58-2A08-E054-0003BA0F36E6,27dd37fecb2978f3
8.2782974,44.9388431,242,FRAZIONE CASTIGLIONE,,ASTI,,,,092A4056-EE19-2A08-E054-0003BA0F36E6,f43cd47ec1141a00
7.3396301,45.0524373,13,VIA MUSINE',,GIAVENO,,,,DB405A88-981F-2318-E044-0003BA0F36E6,64ae26fd08787e87
7.8818549,45.4666774,7,PIAZZA CARLO FREGUGLIA,,IVREA,,,,092A407F-5516-2A08-E054-0003BA0F36E6,8cfbc67808e45211
8.8547681,44.8796055,11,VIA ANTICA PIAZZA D'ARMI,,TORTONA,,,,092A409C-30FF-2A08-E054-0003BA0F36E6,4051679c3bb4c5a3
7.8756983,45.4762483,70,VIA SANT'ULDERICO,,IVREA,,,,092A407F-5CFF-2A08-E054-0003BA0F36E6,2b086ff3cf59e3fa
7.3314048,45.0462411,7,VIA DANTE ALIGHIERI,,GIAVENO,,,,092A407F-64FC-2A08-E054-0003BA0F36E6,d396ec34e593e215
8.4361604,45.7462921,40,VIA DANTE ALIGHIERI,,GOZZANO,,,,D880846C-698B-4D87-E044-0003BA0F36E6,2e07ab5396a1e3c4
8.0088546,44.7259102,138,CORSO CANALE,,MUSSOTTO,,,,092A4044-6EAB-2A08-E054-0003BA0F36E6,278f4d7384d8181b
7.9794411,44.7052698,6,LOCALITA' BIGLINI,,ALBA,,,,092A4044-6F50-2A08-E054-0003BA0F36E6,5c8385ae2d732fcb
7.5982557,45.2326808,18,VIA GIUSEPPE MAZZINI,,CIRIE',,,,C16A5F18-6F2F-6EC1-E044-0003BA0F36E6,024e9fcb7c6ae33a
7.5942081,45.2311638,1,VIA CASTEGNA,,CIRIE',,,,C16A5F18-6F57-6EC1-E044-0003BA0F36E6,fac763af5a89d42b
8.4973225,45.7428692,33,VIA CAMILLO BENSO CAVOUR,,BARQUEDO,,,,D7CCF4CF-78D3-036D-E044-0003BA0F36E6,6dea40cef107ce7d
8.8302478,44.7368954,165,STRADA di SERRAVALLE,,NOVI LIGURE,,,,092A409C-0C9C-2A08-E054-0003BA0F36E6,2facf36a4b5668f8
7.8588949,45.4535831,38,VIA CASTELLAMONTE,,BANCHETTE,,,,092A407B-328D-2A08-E054-0003BA0F36E6,33afe4f65f4a441b
8.2062076,44.7153534,17,LOCALITA' MARINI,,SANTO STEFANO BELBO,,,,092A4046-D4A7-2A08-E054-0003BA0F36E6,86737e94e7d5a885
8.3403643,44.5515874,3,REGIONE VICO,,SPIGNO MONFERRATO,,,,092A409D-9B11-2A08-E054-0003BA0F36E6,9427a4bb06d79076
7.828471,45.0369578,1,SP del CERVO,,CHIERI,,,,092A4056-4626-2A08-E054-0003BA0F36E6,ecc8aab860116d22
8.6781044,44.8827956,35,VIA ANTONIO PERFUMO,,SPINETTA MARENGO,,,,FBB5CDED-F96B-3665-E044-0003BA0F36E6,cb973abe09a6a964
8.1823186,45.8510104,5,FRAZIONE SOTTONOCI,,CRAVAGLIANA,,,,092A4048-36AD-2A08-E054-0003BA0F36E6,c91e3dd425bff91f
7.0225878,45.1224568,27,VIA EUROPA,,GRAVERE,,,,092A404A-E948-2A08-E054-0003BA0F36E6,666b9fe6952ea93e
8.3638595,45.0959218,10,VIA FULVIO MAZZUCCO,,TREVILLE,,,,0ACFA5F1-B824-4B2E-E054-0003BA0F36E6,c6233d5aa71dc1cc
7.1802446,44.9602051,5,BORGATA BOUT,,POMARETTO,,,,092A404A-F3A7-2A08-E054-0003BA0F36E6,872c2d018316ff8f
7.2343385,45.128606,7,FRAZIONE CHIAMPANO,,BORGONE SUSA,,,,092A404C-2A5B-2A08-E054-0003BA0F36E6,fb2fdde6ba7770f3
7.1880153,45.1585266,21,FRAZIONE PAVAGLIONE,,CHIANOCCO,,,,092A404B-159E-2A08-E054-0003BA0F36E6,ac9226f468dcb6db
7.9016463,45.0487529,3,VIA TETTI CHIAFFREDO,,ARIGNANO,,,,092A404B-D41B-2A08-E054-0003BA0F36E6,93e837cd51052074
8.5218985,44.6967749,31,VIA SEGHINI STRAMBI,,STREVI,,,,092A409D-1B00-2A08-E054-0003BA0F36E6,314c2b61aaf62c5c
7.3951361,45.3443347,67,FRAZIONE VRU',,CANTOIRA,,,,092A404B-EEBF-2A08-E054-0003BA0F36E6,d978765bf8aa983e
7.8430069,44.9662159,11,VIA DOMENICO SAVIO,,CHIERI,,,,1B0EB36E-448E-3765-E054-0003BA0F36E6,0d73f8f1a8c293de
7.2941729,44.7989002,11,VIA FENILE,,BIBIANA,,,,092A404C-FD6E-2A08-E054-0003BA0F36E6,58660c360a9c6a18
7.2495084,44.7958115,8,VIA OLIVA,,LUSERNETTA,,,,092A404B-3786-2A08-E054-0003BA0F36E6,d3d347816ece88f0
7.2018659,44.8753343,278,LOCALITA' VACCERA,,SERRE,,,,092A404C-230D-2A08-E054-0003BA0F36E6,b29e6df5703e61c8
7.4923893,44.6206028,32,VIA DUCCIO GALIMBERTI TANCREDI,,MANTA,,,,DD750956-7907-1EE3-E044-0003BA0F36E6,60284ea98c36c829
8.4248019,46.3775319,48,FRAZIONE PONTE,,FORMAZZA,,,,0D8CF667-13C2-6258-E054-0003BA0F36E6,c75b0f2ce51546a0
8.4460733,44.6645367,207,VIA CASSAROGNA,,ACQUI TERME,,,,092A4092-B4C6-2A08-E054-0003BA0F36E6,e1f2b6ae2e3aff30
8.6154873,44.6326618,52 A,VIA BELLETTI,,CREMOLINO,,,,092A4093-CC3F-2A08-E054-0003BA0F36E6,cd882a09b7d2f87a
8.1446846,44.9531654,202,FRAZIONE SERRAVALLE,,ASTI,,,,092A4056-DC49-2A08-E054-0003BA0F36E6,5bb186c7d50c8fcb
8.2216821,44.9012973,48,VIA ALESSANDRO LAMARMORA,,ASTI,,,,092A4056-D8CA-2A08-E054-0003BA0F36E6,5f93ffa15c38203b
8.5875321,44.6819023,31,VIA della CROCE,,MONTALDO BORMIDA,,,,092A409E-BBB3-2A08-E054-0003BA0F36E6,5959ceaefe440a04
8.2151334,44.9001542,15,CORSO PIETRO CHIESA,,ASTI,,,,092A4056-D208-2A08-E054-0003BA0F36E6,c9d1bf83d90b39a5
8.7752323,44.7437862,42,STRADA ROCCA SPARVIERA,,NOVI LIGURE,,,,092A4044-2B4E-2A08-E054-0003BA0F36E6,549b5ca307b7a4ff
8.0462173,44.306515,51,VIA NAZIONALE,,BAGNASCO,,,,092A4044-887D-2A08-E054-0003BA0F36E6,ef364fe1bc5e7f7b
8.2024859,44.8978251,41,VIA CESARE BALBO,,ASTI,,,,092A4056-CD85-2A08-E054-0003BA0F36E6,100630f6f8442769
8.194242,44.8973936,28,VIA PORTA ROMANA,,ASTI,,,,092A4056-C7A4-2A08-E054-0003BA0F36E6,4a0946441756b843
8.182884,44.8950984,75,VIALE DON ALFREDO BIANCO,,ASTI,,,,092A4056-C84E-2A08-E054-0003BA0F36E6,6e8b0aae8ca76c23
8.2940393,44.9154192,166,FRAZIONE QUARTO INFERIORE,,ASTI,,,,092A4056-C5C9-2A08-E054-0003BA0F36E6,ef4cb6ab15eaa730
7.8435739,45.1756714,21,VIA SAN GIOVANNI BOSCO,,BRANDIZZO,,,,092A4055-E71C-2A08-E054-0003BA0F36E6,a78acee380114025
7.7381985,44.8326403,137,VIA SOMMARIVA,,CARMAGNOLA,,,,092A4092-2E52-2A08-E054-0003BA0F36E6,2dd96469f1e20e73
7.724259,44.8427614,24,VIA LUIGI EINAUDI,,CARMAGNOLA,,,,092A4092-3627-2A08-E054-0003BA0F36E6,6494bd7c67df3bf5
7.8293157,45.0067516,12,PIAZZA EUROPA,,CHIERI,,,,092A4055-EC94-2A08-E054-0003BA0F36E6,66fd05b6d3170cfc
7.8330246,45.0196983,89,STRADA ANDEZENO,,CHIERI,,,,092A4055-ECE9-2A08-E054-0003BA0F36E6,1b9ad792d861667e
8.8047346,44.7628488,5,VIA ALDO MASSIGLIA,,NOVI LIGURE,,,,092A4084-8121-2A08-E054-0003BA0F36E6,77af8958bbfb1841
8.7975065,44.7655774,46,VIA ALESSANDRO MANZONI,,NOVI LIGURE,,,,092A4084-84DC-2A08-E054-0003BA0F36E6,32a49f171695feb5
8.7896344,44.7458751,55 A,STRADA di GAVI,,NOVI LIGURE,,,,092A4083-A909-2A08-E054-0003BA0F36E6,11e193cadd0ea1a6
7.8554515,45.2322852,1,VICOLO CARLO FERRERI,,MONTANARO,,,,092A404B-6B52-2A08-E054-0003BA0F36E6,7eedc26c27901621
8.2773685,45.2522881,16,VIA CESARE BATTISTI,,RONSECCO,,,,092A4055-F923-2A08-E054-0003BA0F36E6,506d252d09b6fd11
8.3250176,45.2349861,7,VIA SANTA LIBERATA,,TRICERRO,,,,092A4055-E898-2A08-E054-0003BA0F36E6,2f8206f6720ea6f3
7.713342,44.8413741,55,VIA RACCONIGI,,CARMAGNOLA,,,,092A4092-3F00-2A08-E054-0003BA0F36E6,44909bd0e956c296
8.7891107,44.758743,4,VICOLO MASSERIA,,NOVI LIGURE,,,,092A4083-8145-2A08-E054-0003BA0F36E6,fa00b24b8ed9ca62
8.7831777,44.7615091,1,VICOLO FORNO MONACHE,,NOVI LIGURE,,,,092A4083-7920-2A08-E054-0003BA0F36E6,739098e5a5e23012
8.7935915,44.7710348,17 C,CROSA della MACCARINA,,NOVI LIGURE,,,,092A4083-8334-2A08-E054-0003BA0F36E6,2b54282cd2981ed8
7.3509228,45.043167,21,VIA IV MARZO,,GIAVENO,,,,092A407F-9445-2A08-E054-0003BA0F36E6,5a6d75dbbfaa11a9
